00,000,US,United States,"52,029"
01,000,AL,Alabama,"42,586"
01,001,AL,Autauga County,"51,622"
01,003,AL,Baldwin County,"51,957"
01,005,AL,Barbour County,"30,896"
01,007,AL,Bibb County,"41,076"
01,009,AL,Blount County,"46,086"
01,011,AL,Bullock County,"26,980"
01,013,AL,Butler County,"31,449"
01,015,AL,Calhoun County,"39,997"
01,017,AL,Chambers County,"35,614"
01,019,AL,Cherokee County,"38,028"
01,021,AL,Chilton County,"40,292"
01,023,AL,Choctaw County,"30,728"
01,025,AL,Clarke County,"34,101"
01,027,AL,Clay County,"33,032"
01,029,AL,Cleburne County,"37,742"
01,031,AL,Coffee County,"43,145"
01,033,AL,Colbert County,"39,947"
01,035,AL,Conecuh County,"27,068"
01,037,AL,Coosa County,"36,050"
01,039,AL,Covington County,"33,773"
01,041,AL,Crenshaw County,"34,402"
01,043,AL,Cullman County,"39,276"
01,045,AL,Dale County,"42,867"
01,047,AL,Dallas County,"27,992"
01,049,AL,DeKalb County,"35,377"
01,051,AL,Elmore County,"53,296"
01,053,AL,Escambia County,"32,009"
01,055,AL,Etowah County,"37,264"
01,057,AL,Fayette County,"34,092"
01,059,AL,Franklin County,"35,248"
01,061,AL,Geneva County,"32,027"
01,063,AL,Greene County,"26,001"
01,065,AL,Hale County,"31,091"
01,067,AL,Henry County,"36,453"
01,069,AL,Houston County,"42,523"
01,071,AL,Jackson County,"36,597"
01,073,AL,Jefferson County,"46,269"
01,075,AL,Lamar County,"32,424"
01,077,AL,Lauderdale County,"38,592"
01,079,AL,Lawrence County,"40,655"
01,081,AL,Lee County,"41,770"
01,083,AL,Limestone County,"46,151"
01,085,AL,Lowndes County,"30,225"
01,087,AL,Macon County,"27,314"
01,089,AL,Madison County,"55,324"
01,091,AL,Marengo County,"32,381"
01,093,AL,Marion County,"31,602"
01,095,AL,Marshall County,"36,981"
01,097,AL,Mobile County,"40,951"
01,099,AL,Monroe County,"34,072"
01,101,AL,Montgomery County,"43,297"
01,103,AL,Morgan County,"46,284"
01,105,AL,Perry County,"26,513"
01,107,AL,Pickens County,"31,053"
01,109,AL,Pike County,"32,284"
01,111,AL,Randolph County,"34,185"
01,113,AL,Russell County,"28,855"
01,115,AL,St. Clair County,"48,804"
01,117,AL,Shelby County,"71,785"
01,119,AL,Sumter County,"24,221"
01,121,AL,Talladega County,"35,487"
01,123,AL,Tallapoosa County,"35,293"
01,125,AL,Tuscaloosa County,"43,744"
01,127,AL,Walker County,"36,221"
01,129,AL,Washington County,"37,076"
01,131,AL,Wilcox County,"23,090"
01,133,AL,Winston County,"32,018"
02,000,AK,Alaska,"67,332"
02,013,AK,Aleutians East Borough,"52,786"
02,016,AK,Aleutians West Census Area,"62,849"
02,020,AK,Anchorage Borough,"74,396"
02,050,AK,Bethel Census Area,"41,755"
02,060,AK,Bristol Bay Borough,"67,214"
02,068,AK,Denali Borough,"70,720"
02,070,AK,Dillingham Census Area,"50,827"
02,090,AK,Fairbanks North Star Borough,"65,473"
02,100,AK,Haines Borough,"48,299"
02,105,AK,Hoonah-Angoon Census Area,"44,050"
02,110,AK,Juneau Borough,"71,313"
02,122,AK,Kenai Peninsula Borough,"54,206"
02,130,AK,Ketchikan Gateway Borough,"58,689"
02,150,AK,Kodiak Island Borough,"61,525"
02,164,AK,Lake and Peninsula Borough,"43,687"
02,170,AK,Matanuska-Susitna Borough,"71,575"
02,180,AK,Nome Census Area,"46,892"
02,185,AK,North Slope Borough,"72,499"
02,188,AK,Northwest Arctic Borough,"57,721"
02,201,AK,Prince of Wales-Outer Ketchikan Census Area,"44,491"
02,220,AK,Sitka Borough,"61,436"
02,230,AK,Skagway Municipality,"61,029"
02,240,AK,Southeast Fairbanks Census Area,"59,124"
02,261,AK,Valdez-Cordova Census Area,"58,946"
02,270,AK,Wade Hampton Census Area,"33,033"
02,280,AK,Wrangell-Petersburg Census Area,"54,274"
02,282,AK,Yakutat Borough,"54,401"
02,290,AK,Yukon-Koyukuk Census Area,"33,900"
04,000,AZ,Arizona,"51,009"
04,001,AZ,Apache County,"31,728"
04,003,AZ,Cochise County,"44,000"
04,005,AZ,Coconino County,"47,933"
04,007,AZ,Gila County,"38,405"
04,009,AZ,Graham County,"40,902"
04,011,AZ,Greenlee County,"53,654"
04,012,AZ,La Paz County,"32,973"
04,013,AZ,Maricopa County,"56,511"
04,015,AZ,Mohave County,"38,641"
04,017,AZ,Navajo County,"39,416"
04,019,AZ,Pima County,"46,653"
04,021,AZ,Pinal County,"50,208"
04,023,AZ,Santa Cruz County,"38,490"
04,025,AZ,Yavapai County,"42,311"
04,027,AZ,Yuma County,"39,063"
05,000,AR,Arkansas,"38,820"
05,001,AR,Arkansas County,"37,295"
05,003,AR,Ashley County,"36,079"
05,005,AR,Baxter County,"34,666"
05,007,AR,Benton County,"51,397"
05,009,AR,Boone County,"35,729"
05,011,AR,Bradley County,"30,621"
05,013,AR,Calhoun County,"34,908"
05,015,AR,Carroll County,"33,594"
05,017,AR,Chicot County,"24,809"
05,019,AR,Clark County,"34,327"
05,021,AR,Clay County,"31,910"
05,023,AR,Cleburne County,"36,707"
05,025,AR,Cleveland County,"39,567"
05,027,AR,Columbia County,"35,162"
05,029,AR,Conway County,"36,026"
05,031,AR,Craighead County,"39,989"
05,033,AR,Crawford County,"42,112"
05,035,AR,Crittenden County,"35,112"
05,037,AR,Cross County,"34,489"
05,039,AR,Dallas County,"31,608"
05,041,AR,Desha County,"27,555"
05,043,AR,Drew County,"34,919"
05,045,AR,Faulkner County,"43,553"
05,047,AR,Franklin County,"38,192"
05,049,AR,Fulton County,"30,364"
05,051,AR,Garland County,"38,020"
05,053,AR,Grant County,"45,165"
05,055,AR,Greene County,"37,017"
05,057,AR,Hempstead County,"34,221"
05,059,AR,Hot Spring County,"37,619"
05,061,AR,Howard County,"33,219"
05,063,AR,Independence County,"36,019"
05,065,AR,Izard County,"30,941"
05,067,AR,Jackson County,"30,490"
05,069,AR,Jefferson County,"38,018"
05,071,AR,Johnson County,"34,307"
05,073,AR,Lafayette County,"28,265"
05,075,AR,Lawrence County,"31,160"
05,077,AR,Lee County,"25,178"
05,079,AR,Lincoln County,"34,820"
05,081,AR,Little River County,"34,996"
05,083,AR,Logan County,"37,034"
05,085,AR,Lonoke County,"49,241"
05,087,AR,Madison County,"33,221"
05,089,AR,Marion County,"32,648"
05,091,AR,Miller County,"38,192"
05,093,AR,Mississippi County,"34,211"
05,095,AR,Monroe County,"27,044"
05,097,AR,Montgomery County,"34,343"
05,099,AR,Nevada County,"31,432"
05,101,AR,Newton County,"29,273"
05,103,AR,Ouachita County,"34,370"
05,105,AR,Perry County,"37,595"
05,107,AR,Phillips County,"26,436"
05,109,AR,Pike County,"37,545"
05,111,AR,Poinsett County,"31,511"
05,113,AR,Polk County,"30,994"
05,115,AR,Pope County,"40,728"
05,117,AR,Prairie County,"34,703"
