id	year	state	food_cost	insurance_cost	healthcare_cost	housing_cost	transportation_cost	other_cost	state_tax_rate	pop	fica_tax_rate	federal_income_tax_rate	rate
20019	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	3669.0	0.0765	0.0534	21666.9063618
20021	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	21603.0	0.0765	0.0534	20785.2099618
20023	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	2726.0	0.0765	0.0534	20785.2099618
20025	2014	KS	3101.26148226	1077.0	2528.38639087	6156	3965.86916832	2195.29056463	0.00048	2215.0	0.0765	0.0534	21504.1316418
20027	2014	KS	3101.26148226	1077.0	2528.38639087	6372	3965.86916832	2195.29056463	0.00048	8535.0	0.0765	0.0534	21748.2937218
20029	2014	KS	3101.26148226	1077.0	2528.38639087	5700	3965.86916832	2195.29056463	0.00048	9533.0	0.0765	0.0534	20988.6783618
20031	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	8601.0	0.0765	0.0534	20785.2099618
20033	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	1891.0	0.0765	0.0534	21666.9063618
20035	2014	KS	3101.26148226	1077.0	2528.38639087	5868	3965.86916832	2195.29056463	0.00048	36311.0	0.0765	0.0534	21178.5822018
20037	2014	KS	3101.26148226	1077.0	2528.38639087	6216	3965.86916832	2195.29056463	0.00048	39134.0	0.0765	0.0534	21571.9544418
20039	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	2961.0	0.0765	0.0534	20812.3390818
20041	2014	KS	3101.26148226	1077.0	2528.38639087	5700	3965.86916832	2195.29056463	0.00048	19754.0	0.0765	0.0534	20988.6783618
20043	2014	KS	3101.26148226	1077.0	2528.38639087	6684	3965.86916832	2195.29056463	0.00048	7945.0	0.0765	0.0534	22100.9722818
20045	2014	KS	3101.26148226	1077.0	2528.38639087	7212	3965.86916832	2195.29056463	0.00048	110826.0	0.0765	0.0534	22697.8129218
20047	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	3037.0	0.0765	0.0534	20785.2099618
20049	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	2882.0	0.0765	0.0534	21666.9063618
20051	2014	KS	3101.26148226	1077.0	2528.38639087	5568	3965.86916832	2195.29056463	0.00048	28452.0	0.0765	0.0534	20839.4682018
20053	2014	KS	3101.26148226	1077.0	2528.38639087	5808	3965.86916832	2195.29056463	0.00048	6497.0	0.0765	0.0534	21110.7594018
20055	2014	KS	3101.26148226	1077.0	2528.38639087	6168	3965.86916832	2195.29056463	0.00048	36776.0	0.0765	0.0534	21517.6962018
20057	2014	KS	3101.26148226	1077.0	2528.38639087	6336	3965.86916832	2195.29056463	0.00048	33848.0	0.0765	0.0534	21707.6000418
20059	2014	KS	3101.26148226	1077.0	2528.38639087	6948	3965.86916832	2195.29056463	0.00048	25992.0	0.0765	0.0534	22399.3926018
20061	2014	KS	3101.26148226	1077.0	2528.38639087	7176	3965.86916832	2195.29056463	0.00048	34362.0	0.0765	0.0534	22657.1192418
20063	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	2695.0	0.0765	0.0534	21666.9063618
20065	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	2597.0	0.0765	0.0534	21666.9063618
20067	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	7829.0	0.0765	0.0534	20812.3390818
20069	2014	KS	3101.26148226	1077.0	2528.38639087	6096	3965.86916832	2195.29056463	0.00048	6006.0	0.0765	0.0534	21436.3088418
20071	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	1247.0	0.0765	0.0534	20812.3390818
20073	2014	KS	3101.26148226	1077.0	2528.38639087	5868	3965.86916832	2195.29056463	0.00048	6689.0	0.0765	0.0534	21178.5822018
20075	2014	KS	3101.26148226	1077.0	2528.38639087	6060	3965.86916832	2195.29056463	0.00048	2690.0	0.0765	0.0534	21395.6151618
20077	2014	KS	3101.26148226	1077.0	2528.38639087	5652	3965.86916832	2195.29056463	0.00048	6034.0	0.0765	0.0534	20934.4201218
20079	2014	KS	3101.26148226	1077.0	2528.38639087	6672	3965.86916832	2195.29056463	0.00048	34684.0	0.0765	0.0534	22087.4077218
20081	2014	KS	3101.26148226	1077.0	2528.38639087	5796	3965.86916832	2195.29056463	0.00048	4256.0	0.0765	0.0534	21097.1948418
20083	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	1916.0	0.0765	0.0534	20785.2099618
20085	2014	KS	3101.26148226	1077.0	2528.38639087	6444	3965.86916832	2195.29056463	0.00048	13462.0	0.0765	0.0534	21829.6810818
20087	2014	KS	3101.26148226	1077.0	2528.38639087	6444	3965.86916832	2195.29056463	0.00048	19126.0	0.0765	0.0534	21829.6810818
20089	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	3077.0	0.0765	0.0534	21666.9063618
20091	2014	KS	3101.26148226	1077.0	2528.38639087	8244	3965.86916832	2195.29056463	0.00048	544179.0	0.0765	0.0534	23864.3650818
20093	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	3977.0	0.0765	0.0534	20812.3390818
20095	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	7858.0	0.0765	0.0534	21666.9063618
20097	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	2553.0	0.0765	0.0534	21666.9063618
20099	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	21607.0	0.0765	0.0534	20785.2099618
20101	2014	KS	3101.26148226	1077.0	2528.38639087	5988	3965.86916832	2195.29056463	0.00048	1750.0	0.0765	0.0534	21314.2278018
20103	2014	KS	3101.26148226	1077.0	2528.38639087	8244	3965.86916832	2195.29056463	0.00048	76227.0	0.0765	0.0534	23864.3650818
20105	2014	KS	3101.26148226	1077.0	2528.38639087	6096	3965.86916832	2195.29056463	0.00048	3241.0	0.0765	0.0534	21436.3088418
20107	2014	KS	3101.26148226	1077.0	2528.38639087	8244	3965.86916832	2195.29056463	0.00048	9656.0	0.0765	0.0534	23864.3650818
20109	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	2756.0	0.0765	0.0534	20785.2099618
20111	2014	KS	3101.26148226	1077.0	2528.38639087	5616	3965.86916832	2195.29056463	0.00048	33690.0	0.0765	0.0534	20893.7264418
20113	2014	KS	3101.26148226	1077.0	2528.38639087	5832	3965.86916832	2195.29056463	0.00048	29180.0	0.0765	0.0534	21137.8885218
20115	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	12660.0	0.0765	0.0534	20785.2099618
20117	2014	KS	3101.26148226	1077.0	2528.38639087	5820	3965.86916832	2195.29056463	0.00048	10117.0	0.0765	0.0534	21124.3239618
20119	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	4575.0	0.0765	0.0534	20785.2099618
20121	2014	KS	3101.26148226	1077.0	2528.38639087	8244	3965.86916832	2195.29056463	0.00048	32787.0	0.0765	0.0534	23864.3650818
20123	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	6373.0	0.0765	0.0534	21666.9063618
20125	2014	KS	3101.26148226	1077.0	2528.38639087	6000	3965.86916832	2195.29056463	0.00048	35471.0	0.0765	0.0534	21327.7923618
20127	2014	KS	3101.26148226	1077.0	2528.38639087	6024	3965.86916832	2195.29056463	0.00048	5923.0	0.0765	0.0534	21354.9214818
20129	2014	KS	3101.26148226	1077.0	2528.38639087	5772	3965.86916832	2195.29056463	0.00048	3233.0	0.0765	0.0534	21070.0657218
20131	2014	KS	3101.26148226	1077.0	2528.38639087	5820	3965.86916832	2195.29056463	0.00048	10178.0	0.0765	0.0534	21124.3239618
20133	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	16512.0	0.0765	0.0534	20785.2099618
20135	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	3107.0	0.0765	0.0534	21666.9063618
20137	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	5671.0	0.0765	0.0534	21666.9063618
20139	2014	KS	3101.26148226	1077.0	2528.38639087	6444	3965.86916832	2195.29056463	0.00048	16295.0	0.0765	0.0534	21829.6810818
20141	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	3858.0	0.0765	0.0534	21666.9063618
20143	2014	KS	3101.26148226	1077.0	2528.38639087	6168	3965.86916832	2195.29056463	0.00048	6091.0	0.0765	0.0534	21517.6962018
20145	2014	KS	3101.26148226	1077.0	2528.38639087	5724	3965.86916832	2195.29056463	0.00048	6973.0	0.0765	0.0534	21015.8074818
20147	2014	KS	3101.26148226	1077.0	2528.38639087	5796	3965.86916832	2195.29056463	0.00048	5642.0	0.0765	0.0534	21097.1948418
20149	2014	KS	3101.26148226	1077.0	2528.38639087	7176	3965.86916832	2195.29056463	0.00048	21604.0	0.0765	0.0534	22657.1192418
20151	2014	KS	3101.26148226	1077.0	2528.38639087	5724	3965.86916832	2195.29056463	0.00048	9656.0	0.0765	0.0534	21015.8074818
20153	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	2519.0	0.0765	0.0534	20785.2099618
20155	2014	KS	3101.26148226	1077.0	2528.38639087	5928	3965.86916832	2195.29056463	0.00048	64511.0	0.0765	0.0534	21246.4050018
20157	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	4980.0	0.0765	0.0534	20785.2099618
20159	2014	KS	3101.26148226	1077.0	2528.38639087	5676	3965.86916832	2195.29056463	0.00048	10083.0	0.0765	0.0534	20961.5492418
20161	2014	KS	3101.26148226	1077.0	2528.38639087	7176	3965.86916832	2195.29056463	0.00048	71115.0	0.0765	0.0534	22657.1192418
20163	2014	KS	3101.26148226	1077.0	2528.38639087	6228	3965.86916832	2195.29056463	0.00048	5181.0	0.0765	0.0534	21585.5190018
20165	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	3307.0	0.0765	0.0534	21666.9063618
20167	2014	KS	3101.26148226	1077.0	2528.38639087	6096	3965.86916832	2195.29056463	0.00048	6970.0	0.0765	0.0534	21436.3088418
20169	2014	KS	3101.26148226	1077.0	2528.38639087	6348	3965.86916832	2195.29056463	0.00048	55606.0	0.0765	0.0534	21721.1646018
20171	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	4936.0	0.0765	0.0534	20812.3390818
20173	2014	KS	3101.26148226	1077.0	2528.38639087	6672	3965.86916832	2195.29056463	0.00048	498365.0	0.0765	0.0534	22087.4077218
20175	2014	KS	3101.26148226	1077.0	2528.38639087	7128	3965.86916832	2195.29056463	0.00048	22952.0	0.0765	0.0534	22602.8610018
20177	2014	KS	3101.26148226	1077.0	2528.38639087	6444	3965.86916832	2195.29056463	0.00048	177934.0	0.0765	0.0534	21829.6810818
20179	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	2556.0	0.0765	0.0534	20785.2099618
20181	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	6010.0	0.0765	0.0534	20812.3390818
20183	2014	KS	3101.26148226	1077.0	2528.38639087	5952	3965.86916832	2195.29056463	0.00048	3853.0	0.0765	0.0534	21273.5341218
20185	2014	KS	3101.26148226	1077.0	2528.38639087	5676	3965.86916832	2195.29056463	0.00048	4437.0	0.0765	0.0534	20961.5492418
20187	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	2235.0	0.0765	0.0534	20812.3390818
20189	2014	KS	3101.26148226	1077.0	2528.38639087	7056	3965.86916832	2195.29056463	0.00048	5724.0	0.0765	0.0534	22521.4736418
20191	2014	KS	3101.26148226	1077.0	2528.38639087	5940	3965.86916832	2195.29056463	0.00048	24132.0	0.0765	0.0534	21259.9695618
20193	2014	KS	3101.26148226	1077.0	2528.38639087	6300	3965.86916832	2195.29056463	0.00048	7900.0	0.0765	0.0534	21666.9063618
20195	2014	KS	3101.26148226	1077.0	2528.38639087	5796	3965.86916832	2195.29056463	0.00048	3001.0	0.0765	0.0534	21097.1948418
20197	2014	KS	3101.26148226	1077.0	2528.38639087	6444	3965.86916832	2195.29056463	0.00048	7053.0	0.0765	0.0534	21829.6810818
20199	2014	KS	3101.26148226	1077.0	2528.38639087	5544	3965.86916832	2195.29056463	0.00048	1485.0	0.0765	0.0534	20812.3390818
20201	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	5799.0	0.0765	0.0534	20785.2099618
20203	2014	KS	3101.26148226	1077.0	2528.38639087	6228	3965.86916832	2195.29056463	0.00048	2234.0	0.0765	0.0534	21585.5190018
20205	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	9409.0	0.0765	0.0534	20785.2099618
20207	2014	KS	3101.26148226	1077.0	2528.38639087	5520	3965.86916832	2195.29056463	0.00048	3309.0	0.0765	0.0534	20785.2099618
20209	2014	KS	3101.26148226	1077.0	2528.38639087	8244	3965.86916832	2195.29056463	0.00048	157505.0	0.0765	0.0534	23864.3650818
21001	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	18656.0	0.0765	0.0534	20413.12752
21003	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	19956.0	0.0765	0.0534	21213.30912
21005	2014	KY	3035.97176684	1320.0	2528.38639087	6408	3965.86916832	2195.29056463	0.0003	21421.0	0.0765	0.0534	21986.36592
21007	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	8249.0	0.0765	0.0534	20413.12752
21009	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	42173.0	0.0765	0.0534	20413.12752
21011	2014	KY	3035.97176684	1320.0	2528.38639087	5700	3965.86916832	2195.29056463	0.0003	11591.0	0.0765	0.0534	21186.18432
21013	2014	KY	3035.97176684	1320.0	2528.38639087	5436	3965.86916832	2195.29056463	0.0003	28691.0	0.0765	0.0534	20887.81152
21015	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	118811.0	0.0765	0.0534	22257.61392
21017	2014	KY	3035.97176684	1320.0	2528.38639087	6576	3965.86916832	2195.29056463	0.0003	19985.0	0.0765	0.0534	22176.23952
21019	2014	KY	3035.97176684	1320.0	2528.38639087	6276	3965.86916832	2195.29056463	0.0003	49542.0	0.0765	0.0534	21837.17952
21021	2014	KY	3035.97176684	1320.0	2528.38639087	5676	3965.86916832	2195.29056463	0.0003	28432.0	0.0765	0.0534	21159.05952
21023	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	8488.0	0.0765	0.0534	22257.61392
21025	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	13878.0	0.0765	0.0534	21213.30912
21027	2014	KY	3035.97176684	1320.0	2528.38639087	5520	3965.86916832	2195.29056463	0.0003	20059.0	0.0765	0.0534	20982.74832
21029	2014	KY	3035.97176684	1320.0	2528.38639087	6804	3965.86916832	2195.29056463	0.0003	74319.0	0.0765	0.0534	22433.92512
21031	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	12690.0	0.0765	0.0534	21213.30912
21033	2014	KY	3035.97176684	1320.0	2528.38639087	5712	3965.86916832	2195.29056463	0.0003	12984.0	0.0765	0.0534	21199.74672
21035	2014	KY	3035.97176684	1320.0	2528.38639087	6348	3965.86916832	2195.29056463	0.0003	37191.0	0.0765	0.0534	21918.55392
21037	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	90336.0	0.0765	0.0534	22257.61392
21039	2014	KY	3035.97176684	1320.0	2528.38639087	6144	3965.86916832	2195.29056463	0.0003	5104.0	0.0765	0.0534	21687.99312
21041	2014	KY	3035.97176684	1320.0	2528.38639087	6540	3965.86916832	2195.29056463	0.0003	10811.0	0.0765	0.0534	22135.55232
21043	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	27720.0	0.0765	0.0534	21213.30912
21045	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	15955.0	0.0765	0.0534	20413.12752
21047	2014	KY	3035.97176684	1320.0	2528.38639087	7056	3965.86916832	2195.29056463	0.0003	73955.0	0.0765	0.0534	22718.73552
21049	2014	KY	3035.97176684	1320.0	2528.38639087	6576	3965.86916832	2195.29056463	0.0003	35613.0	0.0765	0.0534	22176.23952
21051	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	21730.0	0.0765	0.0534	21213.30912
21053	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	10272.0	0.0765	0.0534	20819.99952
21055	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	9315.0	0.0765	0.0534	21213.30912
21057	2014	KY	3035.97176684	1320.0	2528.38639087	5460	3965.86916832	2195.29056463	0.0003	6856.0	0.0765	0.0534	20914.93632
21059	2014	KY	3035.97176684	1320.0	2528.38639087	5556	3965.86916832	2195.29056463	0.0003	96656.0	0.0765	0.0534	21023.43552
21061	2014	KY	3035.97176684	1320.0	2528.38639087	6012	3965.86916832	2195.29056463	0.0003	12161.0	0.0765	0.0534	21538.80672
21063	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	7852.0	0.0765	0.0534	20819.99952
21065	2014	KY	3035.97176684	1320.0	2528.38639087	5304	3965.86916832	2195.29056463	0.0003	14672.0	0.0765	0.0534	20738.62512
21067	2014	KY	3035.97176684	1320.0	2528.38639087	6576	3965.86916832	2195.29056463	0.0003	295803.0	0.0765	0.0534	22176.23952
21069	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	14348.0	0.0765	0.0534	21213.30912
21071	2014	KY	3035.97176684	1320.0	2528.38639087	5652	3965.86916832	2195.29056463	0.0003	39451.0	0.0765	0.0534	21131.93472
21073	2014	KY	3035.97176684	1320.0	2528.38639087	6516	3965.86916832	2195.29056463	0.0003	49285.0	0.0765	0.0534	22108.42752
21075	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	6813.0	0.0765	0.0534	21213.30912
21077	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	8589.0	0.0765	0.0534	22257.61392
21079	2014	KY	3035.97176684	1320.0	2528.38639087	5784	3965.86916832	2195.29056463	0.0003	16912.0	0.0765	0.0534	21281.12112
21081	2014	KY	3035.97176684	1320.0	2528.38639087	6084	3965.86916832	2195.29056463	0.0003	24662.0	0.0765	0.0534	21620.18112
21083	2014	KY	3035.97176684	1320.0	2528.38639087	5220	3965.86916832	2195.29056463	0.0003	37121.0	0.0765	0.0534	20643.68832
21085	2014	KY	3035.97176684	1320.0	2528.38639087	5196	3965.86916832	2195.29056463	0.0003	25746.0	0.0765	0.0534	20616.56352
21087	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	11258.0	0.0765	0.0534	21213.30912
21089	2014	KY	3035.97176684	1320.0	2528.38639087	6276	3965.86916832	2195.29056463	0.0003	36910.0	0.0765	0.0534	21837.17952
21091	2014	KY	3035.97176684	1320.0	2528.38639087	5556	3965.86916832	2195.29056463	0.0003	8565.0	0.0765	0.0534	21023.43552
21093	2014	KY	3035.97176684	1320.0	2528.38639087	5316	3965.86916832	2195.29056463	0.0003	105543.0	0.0765	0.0534	20752.18752
21095	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	29278.0	0.0765	0.0534	21213.30912
21097	2014	KY	3035.97176684	1320.0	2528.38639087	5316	3965.86916832	2195.29056463	0.0003	18846.0	0.0765	0.0534	20752.18752
21099	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	18199.0	0.0765	0.0534	20413.12752
21101	2014	KY	3035.97176684	1320.0	2528.38639087	6864	3965.86916832	2195.29056463	0.0003	46250.0	0.0765	0.0534	22501.73712
21103	2014	KY	3035.97176684	1320.0	2528.38639087	6804	3965.86916832	2195.29056463	0.0003	15416.0	0.0765	0.0534	22433.92512
21105	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	4902.0	0.0765	0.0534	20819.99952
21107	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	46920.0	0.0765	0.0534	20819.99952
21109	2014	KY	3035.97176684	1320.0	2528.38639087	6396	3965.86916832	2195.29056463	0.0003	13494.0	0.0765	0.0534	21972.80352
21111	2014	KY	3035.97176684	1320.0	2528.38639087	6804	3965.86916832	2195.29056463	0.0003	741096.0	0.0765	0.0534	22433.92512
21113	2014	KY	3035.97176684	1320.0	2528.38639087	6576	3965.86916832	2195.29056463	0.0003	48586.0	0.0765	0.0534	22176.23952
21115	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	23356.0	0.0765	0.0534	20413.12752
21117	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	159720.0	0.0765	0.0534	22257.61392
21119	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	16346.0	0.0765	0.0534	20413.12752
21121	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	31883.0	0.0765	0.0534	20413.12752
21123	2014	KY	3035.97176684	1320.0	2528.38639087	5316	3965.86916832	2195.29056463	0.0003	14193.0	0.0765	0.0534	20752.18752
21125	2014	KY	3035.97176684	1320.0	2528.38639087	5916	3965.86916832	2195.29056463	0.0003	58849.0	0.0765	0.0534	21430.30752
21127	2014	KY	3035.97176684	1320.0	2528.38639087	5220	3965.86916832	2195.29056463	0.0003	15860.0	0.0765	0.0534	20643.68832
21129	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	7887.0	0.0765	0.0534	21213.30912
21131	2014	KY	3035.97176684	1320.0	2528.38639087	5112	3965.86916832	2195.29056463	0.0003	11310.0	0.0765	0.0534	20521.62672
21133	2014	KY	3035.97176684	1320.0	2528.38639087	5532	3965.86916832	2195.29056463	0.0003	24519.0	0.0765	0.0534	20996.31072
21135	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	13870.0	0.0765	0.0534	20413.12752
21137	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	24742.0	0.0765	0.0534	20413.12752
21139	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	9519.0	0.0765	0.0534	21213.30912
21141	2014	KY	3035.97176684	1320.0	2528.38639087	5520	3965.86916832	2195.29056463	0.0003	26835.0	0.0765	0.0534	20982.74832
21143	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	8314.0	0.0765	0.0534	20413.12752
21145	2014	KY	3035.97176684	1320.0	2528.38639087	5796	3965.86916832	2195.29056463	0.0003	65565.0	0.0765	0.0534	21294.68352
21147	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	18306.0	0.0765	0.0534	21213.30912
21149	2014	KY	3035.97176684	1320.0	2528.38639087	5556	3965.86916832	2195.29056463	0.0003	9531.0	0.0765	0.0534	21023.43552
21151	2014	KY	3035.97176684	1320.0	2528.38639087	5568	3965.86916832	2195.29056463	0.0003	82916.0	0.0765	0.0534	21036.99792
21153	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	13333.0	0.0765	0.0534	20413.12752
21155	2014	KY	3035.97176684	1320.0	2528.38639087	5244	3965.86916832	2195.29056463	0.0003	19820.0	0.0765	0.0534	20670.81312
21157	2014	KY	3035.97176684	1320.0	2528.38639087	5520	3965.86916832	2195.29056463	0.0003	31448.0	0.0765	0.0534	20982.74832
21159	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	12929.0	0.0765	0.0534	21213.30912
21161	2014	KY	3035.97176684	1320.0	2528.38639087	5112	3965.86916832	2195.29056463	0.0003	17490.0	0.0765	0.0534	20521.62672
21163	2014	KY	3035.97176684	1320.0	2528.38639087	5640	3965.86916832	2195.29056463	0.0003	28602.0	0.0765	0.0534	21118.37232
21165	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	6306.0	0.0765	0.0534	21213.30912
21167	2014	KY	3035.97176684	1320.0	2528.38639087	5436	3965.86916832	2195.29056463	0.0003	21331.0	0.0765	0.0534	20887.81152
21169	2014	KY	3035.97176684	1320.0	2528.38639087	5352	3965.86916832	2195.29056463	0.0003	10099.0	0.0765	0.0534	20792.87472
21171	2014	KY	3035.97176684	1320.0	2528.38639087	5052	3965.86916832	2195.29056463	0.0003	10963.0	0.0765	0.0534	20453.81472
21173	2014	KY	3035.97176684	1320.0	2528.38639087	5856	3965.86916832	2195.29056463	0.0003	26499.0	0.0765	0.0534	21362.49552
21175	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	13923.0	0.0765	0.0534	20819.99952
21177	2014	KY	3035.97176684	1320.0	2528.38639087	5232	3965.86916832	2195.29056463	0.0003	31499.0	0.0765	0.0534	20657.25072
21179	2014	KY	3035.97176684	1320.0	2528.38639087	5820	3965.86916832	2195.29056463	0.0003	43437.0	0.0765	0.0534	21321.80832
21181	2014	KY	3035.97176684	1320.0	2528.38639087	5016	3965.86916832	2195.29056463	0.0003	7135.0	0.0765	0.0534	20413.12752
21183	2014	KY	3035.97176684	1320.0	2528.38639087	5088	3965.86916832	2195.29056463	0.0003	23842.0	0.0765	0.0534	20494.50192
21185	2014	KY	3035.97176684	1320.0	2528.38639087	6804	3965.86916832	2195.29056463	0.0003	60316.0	0.0765	0.0534	22433.92512
21187	2014	KY	3035.97176684	1320.0	2528.38639087	5388	3965.86916832	2195.29056463	0.0003	10841.0	0.0765	0.0534	20833.56192
21189	2014	KY	3035.97176684	1320.0	2528.38639087	5376	3965.86916832	2195.29056463	0.0003	4755.0	0.0765	0.0534	20819.99952
21191	2014	KY	3035.97176684	1320.0	2528.38639087	6648	3965.86916832	2195.29056463	0.0003	14877.0	0.0765	0.0534	22257.61392
21193	2014	KY	3035.97176684	1320.0	2528.38639087	5724	3965.86916832	2195.29056463	0.0003	28712.0	0.0765	0.0534	21213.30912
21195	2014	KY	3035.97176684	1320.0	2528.38639087	6300	3965.86916832	2195.29056463	0.0003	65024.0	0.0765	0.0534	21864.30432
